page_id	title	creation	age	views	page_edits	editors	len	references	talks	talkers	links	linked	urls	ref_urls	ref_pubs
77060	Biological_hazard	2002	18	54059	807	523	15187	6	59	39	1998	1939	17	4	4
77432	Hypertension	2002	18	240757	5539	2231	128353	173	601	185	402	2326	120	49	150
77549	Delta_Air_Lines	2002	18	210484	11529	3583	113539	180	1331	303	818	2458	216	174	3
77745	2008_Summer_Olympics	2002	18	156233	7380	3057	123623	155	1702	527	697	11059	170	151	2
77795	ESPN	2002	18	162955	5840	3095	56286	59	198	116	807	23073	67	48	6
77799	C-SPAN	2002	18	28547	1528	690	94992	149	296	80	461	14305	176	144	10
77808	Disney_Channel	2002	18	182892	10627	4289	55668	54	518	227	630	3568	63	53	3
77880	Zinedine_Zidane	2002	18	972360	14746	6635	179782	281	1698	559	1269	1333	362	272	2
77970	List_of_treaties	2002	18	24358	2076	639	219858	66	38	24	2293	364	58	20	7
78242	The_Sopranos	2002	18	885808	8192	3187	174104	185	792	277	1204	2376	236	174	9
78468	David_Attenborough	2002	18	1034669	2633	1211	135221	144	399	227	2363	2587	227	135	11
78768	Proxy_server	2002	18	271780	7397	3965	41730	26	206	134	126	541	38	22	7
78781	Michael_Douglas	2002	18	1254301	3108	1571	65997	76	115	66	849	1529	141	74	9
79289	German_Shepherd	2002	18	474995	9423	4570	65396	70	730	240	250	576	73	50	24
80027	Rage_Against_the_Machine	2002	18	358278	8635	4307	120877	153	857	359	343	1291	197	145	11
80103	Coldplay	2002	18	497892	12730	5257	175539	202	1077	393	990	3783	357	188	2
80197	Soviet–Afghan_War	2002	19	374895	7447	3039	264236	266	1098	350	1555	2993	301	182	101
80335	Helena_Bonham_Carter	2002	18	1047463	4905	2107	54329	69	268	100	852	1229	103	67	1
80402	Satanic_ritual_abuse	2002	18	133425	3552	935	116358	118	3680	285	514	426	105	51	77
80408	Gang	2002	18	71274	8704	4283	62663	63	346	154	230	928	98	39	12
80696	Cher	2002	19	1330308	13569	4475	249152	298	960	301	1350	3147	364	264	32
80740	Moon_landing_conspiracy_theories	2002	18	119642	9079	2991	143615	168	8719	738	1133	823	198	151	21
80777	Kurdistan	2002	18	167598	4592	1520	61624	48	1703	553	594	1609	79	41	8
80903	Billie_Joe_Armstrong	2002	18	330140	8431	4080	68164	64	1059	398	494	643	107	61	0
81196	Computing_platform	2002	18	47397	912	552	8947	7	37	21	282	27631	10	7	0
81361	Mario	2001	19	247955	10909	4470	130565	106	1999	767	496	778	218	87	6
81576	Southampton_F.C.	2002	18	183865	10012	3906	71839	69	134	65	444	5592	92	63	3
81832	Timeline_of_Solar_System_exploration	2002	18	12058	1725	458	119387	477	96	41	671	401	487	476	9
82061	Tina_Turner	2002	18	1558123	9014	3275	151818	196	691	246	1096	2671	257	174	29
82974	Post-traumatic_stress_disorder	2002	18	236604	5685	2138	181270	263	1853	360	509	1441	180	104	184
82976	Taj_Mahal	2002	18	898569	6314	2524	65064	65	1551	498	442	1190	83	56	20
83406	Paracetamol	2002	18	547925	4799	2151	113126	180	782	251	931	1371	148	94	100
83688	Beyoncé	2002	18	976836	21919	6466	290673	523	4707	1415	1788	5205	642	511	7
83781	Noah's_Ark	2002	18	224352	8690	2813	54668	88	6307	544	592	995	91	68	53
83859	Adolescence	2002	18	125796	6180	3050	174136	162	923	258	298	1018	95	53	102
84197	Atlético_Madrid	2002	18	597576	10220	4123	129989	87	121	68	1058	3969	132	85	0
84400	Zero-point_energy	2002	18	68462	2695	1000	211285	277	415	151	870	318	324	98	208
84588	Queens_Park_Rangers_F.C.	2002	18	187425	10231	3943	64893	62	135	71	445	4773	76	60	1
85234	Amelia_Earhart	2002	18	492745	6759	2338	216177	96	2591	476	783	1210	238	70	36
85406	Ozzy_Osbourne	2002	18	773508	10563	5346	123922	159	572	301	586	2543	208	143	5
85629	Full_House	2002	18	181950	8607	4183	48889	40	308	177	208	675	55	40	1
86348	Alger_Hiss	2002	18	54385	3254	1033	134576	32	2988	257	468	421	165	26	3
86367	Megabat	2002	18	64344	1530	618	122672	160	105	56	614	342	123	49	116
86444	World_Athletics	2002	18	27755	518	276	42597	16	13	13	544	17092	77	16	2
86665	Jim_Carrey	2002	18	955687	5247	2545	108591	110	623	331	763	1509	192	104	5
86967	Furry_fandom	2002	18	152040	4668	1771	54114	78	2991	534	269	289	69	57	11
87168	Arachnid	2002	18	125990	1592	950	33255	30	74	51	226	13414	47	5	27
87229	H._H._Asquith	2002	18	79171	2107	728	243593	130	126	47	900	1430	147	91	102
87410	Coral_reef	2002	18	125229	6477	2935	144764	147	349	181	2350	3826	217	65	95
87474	Tony_Hawk	2002	18	281031	9179	4957	51636	81	223	141	211	549	106	80	0
87577	Saab_JAS_39_Gripen	2002	18	204395	6678	1588	275413	395	706	144	474	380	419	355	38
87585	David_Irving	2002	18	94103	7063	2237	145910	164	3680	637	656	707	136	65	22
87732	List_of_Puerto_Ricans	2002	18	43538	10494	2566	377113	486	906	170	2036	1604	625	471	20
88078	Prostate_cancer	2002	18	99148	4552	1855	171073	222	746	170	395	2262	163	79	165
88184	Double_(association_football)	2002	18	19143	3077	875	227736	6	35	22	1998	1649	6	5	0
88923	Snoop_Dogg	2002	18	1391504	9414	4299	133632	175	755	395	781	4411	255	172	3
89260	Boeing_777	2002	18	230933	9921	2998	181204	270	845	188	367	878	227	191	16
89796	Mitochondrial_DNA	2002	18	74327	1342	711	79252	107	97	67	367	1702	67	17	95
89847	IPod	2002	18	114824	13785	6091	83675	56	2178	875	955	1529	161	53	1
90138	Music_video	2002	18	135722	4391	2259	89179	74	208	129	746	14469	92	71	7
90451	Amazon_(company)	2002	18	1094914	9034	4407	162740	232	1099	473	1156	6103	334	225	17
90472	Rosalind_Franklin	2002	18	123943	5691	2348	141339	222	1573	257	500	363	253	156	99
90796	Pie	2002	18	75692	2925	1580	28187	28	1638	853	271	591	17	13	2
90981	Door_County,_Wisconsin	2002	18	23753	2529	387	281876	72	77	25	782	602	606	67	8
91155	Everton_F.C.	2002	18	388769	13936	5255	100941	150	468	177	672	6987	168	142	1
92028	Teaching_method	2002	18	81836	609	348	30752	14	19	15	2011	1535	18	9	4
92134	Eric_Cartman	2002	18	60592	9891	4993	67765	88	536	249	298	450	95	79	5
92385	Eta_Carinae	2002	18	25656	1824	664	125048	134	380	86	407	244	224	13	128
92656	Same-sex_marriage	2002	19	255009	19548	6556	245632	412	7346	1161	1182	4099	494	384	37
93088	Neoliberalism	2002	18	319306	5929	1945	228400	208	2133	382	1619	1790	345	136	106
93149	Rashtriya_Swayamsevak_Sangh	2002	18	298977	5929	1606	143273	162	2372	430	1047	1107	178	126	64
93560	Reese_Witherspoon	2002	18	895296	7030	3267	158777	229	370	169	603	1109	302	224	3
94154	Songwriter	2002	18	55693	1406	913	19814	12	63	44	258	69986	28	12	0
95184	Hannah_Arendt	2002	18	161084	3639	1229	267628	377	256	131	1201	1066	465	309	179
96149	Slipknot_(band)	2002	18	422183	11953	4659	133524	186	2148	706	350	1383	213	147	10
97218	John_F._Kennedy_International_Airport	2002	18	173932	14276	4948	180114	262	298	130	818	1846	358	251	6
97645	Death_by_burning	2002	18	104563	2497	1150	145687	186	251	86	634	605	217	169	110
97778	Slash_(musician)	2002	19	352710	7833	4102	101438	138	583	308	508	1285	154	116	8
97803	Jamie_Lynn_Spears	2002	18	535432	7908	4025	55680	70	591	296	228	217	106	68	2
98078	University_of_Southampton	2002	18	21236	2068	865	173597	369	126	53	512	2072	391	346	4
98301	Joker_(character)	2002	18	289190	11575	4192	172949	165	2076	455	1148	1460	208	155	9
99491	Exponentiation	2002	18	75191	3637	1146	113982	20	2373	180	421	623	40	14	10
99645	Early_modern_human	2005	16	114432	1746	634	115914	165	294	115	365	150	174	60	127
99654	Postcodes_in_the_United_Kingdom	2002	18	155855	1566	817	63739	45	138	70	390	22756	69	38	0
99940	Justice_League	2002	18	213532	5396	2300	133590	53	277	103	2234	2343	65	40	9
100151	Index_of_music_articles	2002	18	788	2295	257	46115	0	52	19	2122	122	0	0	0
100439	Wingspan	2002	18	12922	349	240	9591	13	16	12	53	23477	15	12	2
100627	Emo	2002	18	147041	9901	3962	115148	173	3361	1011	653	2399	211	148	11
100692	Denzel_Washington	2002	18	900991	6053	3333	44589	48	163	100	876	1798	97	46	3
100730	Winnipeg	2001	20	158350	10081	3029	145297	256	845	221	687	9400	273	220	16
100735	List_of_Russian_people	2002	18	10987	3520	946	204665	3	85	42	3865	123	3	3	1
101146	Mayor	2002	18	89717	1820	1091	50986	7	50	39	323	19103	20	7	0
101359	Gatwick_Airport	2002	18	63636	10114	3153	141885	177	228	87	803	1649	208	163	12
101776	Dhilba_Guuranda-Innes_National_Park	2002	18	1707	231	73	25777	20	13	10	2298	1944	29	18	2
101812	Video_game_publisher	2002	18	73147	947	539	15098	12	36	23	128	24766	16	12	0
101965	Psoriasis	2002	18	395906	4776	1779	106633	126	399	154	524	801	80	32	115
101970	Tinnitus	2002	18	245342	3245	1483	72899	117	412	182	277	665	83	29	101
102226	The_Washington_Post	2002	18	182030	3110	1622	90101	149	347	148	576	33301	203	135	20
102490	Dell	2002	18	155254	8449	4246	135788	150	469	222	731	2107	229	145	1
102505	Protein_Data_Bank	2002	18	22480	586	250	17137	26	24	16	140	13767	29	20	10
102690	Adam_Sandler	2002	18	936766	6696	3496	35346	49	394	246	719	1661	82	44	1
102775	Camden,_New_Jersey	2002	18	51073	3134	1288	328272	194	71	50	1037	2846	539	178	7
102867	Digit_ratio	2002	18	56760	1100	488	81637	153	148	62	114	40	79	10	143
103325	Royal_Space_Force:_The_Wings_of_Honnêamise	2002	18	18515	757	237	330772	247	87	37	538	121	44	14	21
103958	The_Independent	2002	18	86025	1862	976	50616	64	265	101	306	28050	88	64	0
104697	Midwestern_United_States	2002	18	212714	5472	2573	158884	112	612	214	2297	4661	110	71	22
104985	List_of_events_named_massacres	2002	18	60652	6041	2018	320904	311	114	52	1936	305	466	263	66
104998	Michael_Richards	2002	18	300403	4283	1999	28664	22	2474	350	200	316	38	21	0
105219	Cancer	2001	19	297656	6469	2431	176779	242	2736	620	567	9272	191	96	172
105659	Upwelling	2002	18	14273	516	312	28247	10	30	23	2201	2306	17	1	8
105908	Ford_Mustang	2002	18	290445	10383	4554	86587	115	585	197	495	1247	123	102	25
108956	Washington,_D.C.	2001	19	924723	11858	4033	178921	246	2021	553	2041	48979	285	235	16
113080	Billie_Jean_King	2002	18	177258	2851	1193	141724	109	145	88	2147	2367	142	86	16
113183	Landmark_Worldwide	2002	18	27693	5666	883	66035	106	4704	307	95	42	83	60	35
113509	AM_broadcasting	2002	18	50654	1135	484	70914	4	44	24	381	17178	66	3	0
113746	Sean_Penn	2002	18	891262	3028	1654	58029	78	391	198	844	1776	134	76	4
124802	Hard_rock	2002	18	95676	4166	1846	75189	26	309	146	834	13745	96	22	2
125195	Sophie,_Countess_of_Wessex	2002	18	912864	1877	637	82545	124	120	57	309	293	168	119	0
125209	Prince_Edward,_Earl_of_Wessex	2002	18	2195710	2240	1003	55721	81	129	79	520	956	108	78	3
125231	Anne,_Princess_Royal	2002	19	2556954	3312	1496	103942	116	260	115	723	1620	174	110	5
125248	Charles,_Prince_of_Wales	2002	19	4453451	6943	2599	206026	278	1936	506	902	3501	332	255	33
125267	Prince_Andrew,_Duke_of_York	2002	18	1852939	2874	1199	114192	160	282	116	686	1022	212	151	9
125309	Christian_Science	2002	18	145236	6071	1404	215906	87	3402	229	1056	1123	230	11	10
125315	Lahore	2002	18	181665	11062	3864	144221	154	316	133	830	7133	176	118	30
127590	Van_Halen	2002	18	335913	9078	4018	98427	103	576	217	392	1672	143	97	5
128608	Population_density	2002	18	119719	2194	1318	14876	3	102	62	507	40822	17	2	1
129550	Lorain,_Ohio	2002	18	1180493	844	482	31591	28	22	19	501	883	47	25	0
130495	EBay	2002	18	256730	9840	4793	99159	161	943	367	623	3190	197	155	10
140332	List_of_The_Simpsons_episodes	2002	18	273956	12413	3523	48378	70	617	225	541	905	347	50	3
140376	Armenian_genocide	2002	18	153605	11124	2561	82723	309	12849	1553	816	3187	247	226	131
140469	Iazyges	2002	18	9613	1337	224	87461	145	86	36	232	152	21	15	142
140968	Rotavirus	2002	18	82742	2157	628	84402	147	387	78	785	571	87	36	133
142056	Madonna	2002	18	1062288	18482	5008	208242	437	6034	1208	1364	2401	405	270	54
142223	DSV_Alvin	2002	18	19819	613	379	23416	19	28	23	1954	1900	25	16	8
142238	Kiss_(band)	2002	18	553123	12117	5275	133851	123	389	184	565	2746	171	110	5
142395	Rupert_Sheldrake	2002	18	37294	4080	628	83529	111	6124	285	208	107	127	80	33
142528	Jeff_Bezos	2002	18	2127451	4539	2053	180522	233	627	246	901	1021	298	220	14
142591	List_of_monastic_houses_in_England	2002	18	8765	1030	164	25921	2	116	36	2535	318	76	2	0
142715	Emirates_(airline)	2002	18	151105	10316	3294	86520	117	53	33	538	1049	156	110	0
142721	Ferdinand_Marcos	2002	18	279978	7438	2496	339762	438	898	200	861	1952	503	362	98
142854	Narcissus_(plant)	2002	18	130674	3512	863	258209	400	116	43	756	416	372	301	136
142910	Creativity	2002	18	80819	3308	1467	180309	172	345	114	469	856	171	49	126
143377	Ted_Bundy	2002	18	1388458	11199	4269	163105	39	2021	342	285	308	137	30	5
143486	Indie_rock	2002	18	126197	4734	2600	44084	39	298	142	273	15318	67	33	1
143848	List_of_suicides	2002	18	144679	9479	2995	432076	690	433	182	2074	157	1108	601	97
144171	Christina_Aguilera	2002	18	448710	18333	5559	178294	315	2051	653	762	3286	420	288	5
144178	Sathya_Sai_Baba	2002	18	117731	9715	2438	69199	105	6034	402	375	350	143	83	37
144241	Molar_mass	2002	18	80422	813	480	17709	4	40	26	104	19145	16	2	2
144936	Jackie_Chan	2002	18	908160	6755	3120	124982	170	841	368	1026	2149	225	159	3
145031	Miscegenation	2002	18	92472	4518	1778	328617	329	525	237	1103	854	383	233	176
145151	List_of_people_from_Greece	2002	18	6506	2712	1040	66074	0	72	38	1987	299	4	0	0
145422	Joe_Biden	2002	18	2817106	9522	2801	296394	468	9146	1606	2377	7761	657	457	37
145905	Ebionites	2002	18	24040	5509	604	62168	40	6458	190	343	181	47	20	23
145970	List_of_bridges_in_the_United_States	2002	18	5329	1284	490	99176	2	15	12	2009	94	3	2	0
146167	Nas	2002	18	484039	11431	4808	105466	151	508	249	496	2036	194	129	8
146396	Tracheal_intubation	2002	18	38172	1342	352	108220	114	59	25	591	412	84	43	97
147101	Record_label	2002	18	89775	1709	1025	22351	14	88	53	280	218015	18	12	1
147301	Nancy_Pelosi	2002	18	602874	7835	3136	232105	261	1871	676	1837	3007	373	243	20
147311	Ray_Charles	2002	18	402383	8298	4352	74402	87	307	164	1060	3752	143	82	14
147367	Aretha_Franklin	2002	18	989828	7297	3345	120125	167	382	204	1138	3506	241	161	16
147461	Timeline_of_Chinese_history	2002	18	30496	3314	1008	185540	19	112	49	2121	955	22	16	9
147575	Ireland	2002	18	763579	16332	6528	187413	217	4666	798	1266	36274	193	164	66
147623	List_of_cities_and_towns_in_Germany	2002	18	70913	743	361	80251	0	39	24	2306	393	0	0	0
147724	French_Open	2002	18	869329	2615	1197	52163	42	144	65	467	5790	68	41	1
147726	Shaquille_O'Neal	2002	18	1281608	9616	4440	186596	201	615	318	1878	2481	302	196	4
147760	Moors_murders	2002	18	236022	5365	1422	107606	106	2392	194	258	151	102	86	22
147995	Marvin_Gaye	2002	18	852107	5668	2618	116060	124	116	70	802	2651	151	93	31
148050	Eochaid_(son_of_Rhun)	2002	18	567	163	75	129235	180	23	13	407	9	83	66	124
148328	Ice_Cube	2002	18	610114	9011	4479	62682	61	448	211	418	1584	120	51	2
149183	Millennials	2002	18	1221295	12738	4548	333414	333	4141	825	499	645	447	309	29
149223	Borderline_personality_disorder	2002	18	766071	7096	2505	173856	210	1694	333	343	564	150	56	130
149225	AC/DC	2002	18	742826	15975	6900	126658	163	2238	634	414	2550	174	126	23
149243	Emma_Watson	2002	18	1234687	8843	3191	120882	185	1957	723	511	700	288	182	1
149286	Brazil_national_football_team	2002	18	755695	16110	6626	154778	128	329	147	1078	5551	164	125	3
149306	National_Center_for_Biotechnology_Information	2002	18	35421	311	216	10990	5	12	11	123	199846	20	4	1
149330	Bharatiya_Janata_Party	2002	18	867331	7682	2613	139832	154	1100	222	998	10327	188	114	42
149333	Indian_National_Congress	2002	18	713167	4221	1385	150770	195	569	225	1321	14011	203	152	44
149337	Shivaji	2002	18	396668	9195	2731	95375	127	1785	538	400	1231	140	110	66
149612	Sertraline	2002	18	338197	2794	1000	83439	146	381	117	721	1017	108	41	115
150056	Axl_Rose	2002	18	389096	8136	3970	85397	81	548	236	515	679	136	70	8
150179	IATA_airport_code	2002	18	78082	731	475	37635	5	59	45	528	16793	22	4	0
150184	Ashkenazi_Jews	2002	18	538402	5577	1828	136986	117	3711	522	820	2117	144	76	47
150340	Miss_Universe	2002	18	720241	11580	4719	60120	34	230	90	744	2313	44	34	0
150643	Glossary_of_chess	2002	18	118486	4851	601	251156	133	616	78	526	1010	25	12	119
150996	Catherine_Zeta-Jones	2002	18	881655	4654	2197	103262	162	711	184	564	835	184	151	10
151663	Coney_Island	2002	18	103150	3108	1495	173893	275	145	69	497	1315	322	259	104
152256	United_Kingdom_of_Great_Britain_and_Ireland	2002	18	154095	2691	1048	118474	32	268	77	1026	12794	46	17	20
152447	Sean_Combs	2002	18	494334	11222	5543	113681	31	758	245	405	2003	169	29	1
152735	Germans	2002	18	101335	5596	2264	41776	96	3337	585	466	8456	120	85	28
152827	Han_Chinese	2002	18	206399	5876	2111	119712	202	1467	363	616	2764	164	126	100
152830	Hui_people	2002	18	103061	2490	1000	247264	308	126	61	701	1149	295	163	127
153021	Manchu_people	2002	18	104267	2543	983	193188	334	377	130	710	1283	221	159	111
153295	Daniel_Radcliffe	2002	18	881458	10341	4659	82887	152	777	364	338	680	184	144	1
153625	IUCN_Red_List	2002	18	149187	860	537	24117	23	47	30	170	74533	40	19	5
154099	Kim_Jong-il	2002	18	307487	6605	2850	100658	141	1880	677	478	1056	201	125	28
154105	Special_Boat_Service	2002	18	90512	1882	676	66644	72	217	82	2141	2038	66	51	25
154450	Mark_Twain	2001	19	424765	6701	2912	110181	91	1280	625	503	2984	169	67	22
154502	Type_2_diabetes	2002	19	130439	2634	1069	87344	128	306	124	268	647	69	27	117
154549	Nickelodeon	2002	18	352932	12393	5215	69398	38	631	239	1239	4734	55	37	0
154698	Will_Smith	2002	18	1093574	6182	3025	62506	92	1215	620	823	2328	141	88	4
154944	Eid_al-Fitr	2002	18	945009	5537	2918	94341	82	336	157	856	1745	139	79	4
156126	Dwayne_Johnson	2002	18	2537661	17694	6981	193161	375	1196	572	1218	2031	425	364	5
156540	Single_(music)	2002	18	236962	1156	754	24506	20	63	47	284	105771	22	19	0
156541	A-side_and_B-side	2002	18	59362	1497	901	30538	3	62	44	576	28173	6	2	0
156699	NME	2002	18	41981	1883	1089	48896	44	101	73	410	14716	68	41	4
156702	Extended_play	2002	18	148629	1114	724	26242	21	87	54	313	22702	21	17	5
156754	Yogurt	2002	18	140720	6479	3313	50848	53	2654	433	582	1342	55	33	30
156964	MicroRNA	2002	18	48735	1438	633	142999	211	104	55	455	825	107	8	206
156992	Bachelor_of_Arts	2002	18	297497	1190	837	8789	4	79	55	122	34322	7	4	0
156998	Action_potential	2002	18	87807	2787	935	149439	168	678	111	323	735	115	29	144
157233	2006_FIFA_World_Cup	2002	18	587151	13682	4766	127633	96	2450	628	667	4249	134	93	3
157294	Nottingham_Forest_F.C.	2002	18	258023	13418	4595	131984	161	203	101	758	5426	182	150	1
157829	Prince_Andrew_of_Greece_and_Denmark	2002	18	1388647	545	263	22571	5	22	14	208	176	17	1	1
158177	Condoleezza_Rice	2002	18	274329	6716	2865	159926	195	1706	564	783	1815	246	187	14
158400	Sepsis	2002	18	423170	2538	859	119474	116	375	106	565	1461	73	26	107
158701	Robert_Ballard	2002	18	61314	1015	534	39438	22	94	57	2006	1837	63	19	5
158741	Power-to-weight_ratio	2002	18	32353	1360	418	283091	148	90	53	1350	2045	482	144	4
158772	Hanja	2002	18	88283	1155	600	32080	11	234	75	673	15015	13	6	6
158834	List_of_Polish_people	2002	18	11388	6977	1392	168346	6	1040	146	2765	33	4	1	4
158889	George_Clooney	2002	18	803269	7989	4215	87476	133	597	293	959	2130	208	132	5
158894	Bill_Cosby	2002	18	1049437	9076	4009	92284	133	2166	638	1165	2175	182	120	22
158934	Catholic_Church_sexual_abuse_cases	2002	18	99916	7285	1926	318778	357	3374	324	1501	1444	465	328	10
159172	Iron_Maiden	2002	18	420129	14705	5846	282045	218	1285	454	893	2476	434	172	15
159268	River_Phoenix	2002	18	904110	4418	2292	73319	77	208	116	526	528	112	68	8
159344	Nickelback	2002	18	187415	7790	3184	69493	112	1184	489	317	1109	136	105	3
159599	Ben_Affleck	2002	18	1774826	9937	3822	240057	379	410	148	987	1686	449	374	2
159966	Ludacris	2002	18	394493	9392	4786	47179	45	288	172	667	2292	69	43	1
160766	Lincoln_Tunnel	2002	18	28505	855	359	160785	260	50	27	525	627	265	256	205
160801	1991_in_music	2002	18	44428	2142	987	107261	10	8	8	1991	449	12	9	1
160805	1994_in_music	2002	18	20344	2210	1011	108085	22	16	11	2008	487	33	20	3
160806	1995_in_music	2002	18	18373	2206	1028	110164	37	6	4	2025	522	37	31	4
160807	1996_in_music	2002	18	26921	2150	991	106249	28	30	21	1988	559	33	25	1
160808	1997_in_music	2002	18	18236	2174	928	111507	11	15	10	2171	523	11	10	0
160809	1998_in_music	2002	18	17287	1936	885	106039	19	12	9	2112	560	27	17	1
160810	1999_in_music	2002	18	18777	2269	1018	115492	10	22	15	2300	556	19	9	0
160811	Camilla,_Duchess_of_Cornwall	2002	18	1074244	6441	2183	118742	198	882	223	578	710	230	184	12
160812	2000_in_music	2002	18	19792	2186	948	121962	15	30	16	2298	595	22	15	0
